track_have_used_movement_skill_recently,False,False,False,4,,False,True,<null>,<null>,False,-1362168672,[],"<null, null>",False,False,False,"[<36, 0>]",[]
have_used_movement_skill_recently,False,False,False,4,,False,False,<null>,<null>,False,-77035015,[],"<null, null>",False,False,False,[],[]
track_have_placed_trap_or_mine_recently,False,False,False,4,,False,True,<null>,<null>,False,-1907927946,[],"<null, null>",False,False,False,"[<36, 0>]",[]
have_placed_trap_or_mine_recently,False,False,False,4,,False,False,<null>,<null>,False,-1473793713,[],"<null, null>",False,False,False,[],[]
blast_rain_no_los_required,True,False,False,4,,True,False,<null>,<null>,True,1957491820,[],"<null, null>",False,False,False,[],[]
despair_bear_upheaval_physical_damage_to_deal_per_minute,True,False,False,3,,False,False,<null>,<null>,False,902970756,[],"<null, null>",False,False,True,[],[]
number_of_additional_ignites_allowed,True,False,False,3,,False,False,<null>,<null>,False,2130420011,[],"<null, null>",False,False,True,[],[]
cast_on_trigger_charge_event_%,True,False,False,3,,False,False,<null>,<null>,False,-209423859,[],"<null, null>",True,False,True,[],[]
support_efficacy_spell_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,1105802003,[],"<null, null>",False,False,True,[],[]
support_efficacy_damage_over_time_+%_final,False,False,False,1,,False,False,<null>,<null>,True,-1894780233,[],"<null, null>",False,False,True,[],[]
support_debilitate_poison_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,1679084549,[],"<null, null>",False,False,True,[],[]
support_debilitate_hit_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,False,2033726741,[],"<null, null>",False,False,True,[],[]
support_debilitate_hit_damage_+%_final_per_poison_stack,False,False,False,1,,False,False,<null>,<null>,True,1880826133,[],"<null, null>",False,False,True,[],[]
support_debilitate_hit_damage_max_poison_stacks,False,False,False,3,,False,False,<null>,<null>,True,1636119042,[],"<null, null>",False,False,True,[],[]
global_minimum_added_fire_damage_vs_burning_enemies,False,False,False,3,,False,False,<null>,<null>,True,-831346215,[],"<null, null>",False,False,True,[],[]
global_maximum_added_fire_damage_vs_burning_enemies,False,False,False,3,,False,False,<null>,<null>,True,-360540775,[],"<null, null>",False,False,True,[],[]
support_unbound_ailments_ailment_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,1932569870,[],"<null, null>",False,False,True,[],[]
trigger_charge_additional_block_chance_against_projectiles_%,True,False,False,1,,True,False,<null>,<null>,True,912816712,[],"<null, null>",False,False,True,[],[]
chaos_damage_resistance_is_doubled,False,False,False,4,,False,False,<null>,<null>,False,840080344,[],"<10, 0>",False,False,False,[],[]
skill_area_of_effect_+%_while_no_frenzy_charges,False,False,False,1,,False,False,<null>,<null>,False,-259780199,[],"<null, null>",False,False,True,[],[]
global_critical_strike_multiplier_+_while_you_have_no_frenzy_charges,False,False,False,3,,False,False,<null>,<null>,False,680813901,[],"<null, null>",False,False,True,[],[]
gain_maximum_power_charges_on_power_charge_gained_%_chance,False,False,False,1,,False,False,<null>,<null>,False,1690282608,[],"<null, null>",False,False,True,[],[]
damage_+%_per_power_charge,False,False,False,1,,False,False,<null>,<null>,False,973328645,[],"<1, 0>",False,False,True,[],[]
base_fire_damage_can_poison,False,False,False,4,,False,False,<null>,<null>,False,-953799846,[],"<null, null>",False,False,False,[],[]
base_cold_damage_can_poison,False,False,False,4,,False,False,<null>,<null>,False,1780282738,[],"<null, null>",False,False,False,[],[]
base_lightning_damage_can_poison,False,False,False,4,,False,False,<null>,<null>,False,1645017665,[],"<null, null>",False,False,False,[],[]
fire_skills_chance_to_poison_on_hit_%,False,False,False,1,,False,False,<null>,<null>,False,1128609357,[],"<null, null>",False,False,True,[],[]
cold_skills_chance_to_poison_on_hit_%,False,False,False,1,,False,False,<null>,<null>,False,1228736321,[],"<null, null>",False,False,True,[],[]
lightning_skills_chance_to_poison_on_hit_%,False,False,False,1,,False,False,<null>,<null>,False,490891756,[],"<null, null>",False,False,True,[],[]
movement_attack_skills_attack_speed_+%,False,False,False,1,,False,False,<null>,<null>,False,-1777274004,[],"<null, null>",False,False,True,[],[]
local_socketed_herald_gem_level_+,False,True,False,3,,False,False,<null>,<null>,False,-1951600153,[],"<null, null>",False,False,True,[],[]
cold_damage_+%_if_you_have_used_a_fire_skill_recently,False,False,False,1,,False,False,<null>,<null>,False,-26979209,[],"<null, null>",False,False,True,[],[]
fire_damage_+%_if_you_have_used_a_cold_skill_recently,False,False,False,1,,False,False,<null>,<null>,False,-1123301109,[],"<null, null>",False,False,True,[],[]
track_have_used_a_cold_skill_recently,False,False,False,4,,False,True,<null>,<null>,False,773419771,[],"<null, null>",False,False,False,"[<36, 0>]",[]
have_used_a_cold_skill_recently,False,False,False,4,,False,False,<null>,<null>,False,-9274401,[],"<null, null>",False,False,False,[],[]
support_maim_chance_physical_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,-222321697,[],"<null, null>",False,False,True,[],[]
support_brutality_physical_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,-2015792560,[],"<null, null>",False,False,True,[],[]
summon_specific_monsters_in_front_offset,True,False,False,3,,False,False,<null>,<null>,False,559980633,[],"<null, null>",False,False,True,[],[]
trap_and_mine_damage_penetrates_%_elemental_resistance,False,False,False,1,,False,False,<null>,<null>,False,2060084411,[],"<null, null>",False,False,True,[],[]
cooldown_speed_+%_per_additional_player,True,False,False,1,,False,False,<null>,<null>,False,-832190697,[],"<null, null>",False,False,True,[],[]
total_damage_taken_per_minute_to_mana,True,False,False,3,,True,True,<null>,<null>,True,-1973157841,[],"<null, null>",False,False,True,"[<0, 0>]",[]
enemies_that_hit_you_with_attack_recently_attack_speed_+%,False,False,False,1,,False,False,<null>,<null>,False,1780109084,[],"<null, null>",False,False,True,[],[]
vaal_skill_soul_cost_+%,True,False,False,1,,True,False,<null>,<null>,True,-284542870,[],"<null, null>",False,False,True,[],[]
has_attacker_projectile_attack_conditional_damage_stats,True,False,False,4,,False,True,<null>,<null>,False,1194084377,[],"<null, null>",False,False,False,[],[]
has_attacker_conditional_damage_stats,True,False,False,4,,False,True,<null>,<null>,False,-553040689,[],"<null, null>",False,False,False,[],[]
has_attacker_projectile_spell_conditional_damage_stats,True,False,False,4,,False,True,<null>,<null>,False,1167783638,[],"<null, null>",False,False,False,[],[]
number_of_projectiles_override,True,False,False,3,,True,False,<null>,<null>,True,678048259,[],"<null, null>",False,False,True,[],[]
map_pantheon_flask_capture_boss_soul,False,False,False,4,,False,False,<null>,<null>,False,1839438928,[],"<null, null>",False,False,False,[],[]
physical_damage_over_time_taken_+%_while_moving,False,False,False,1,,False,False,<null>,<null>,False,-1486441660,[],"<null, null>",False,False,True,[],[]
physical_damage_reduction_%_if_only_one_enemy_nearby,False,False,False,1,,False,False,<null>,<null>,False,1808669417,[],"<null, null>",False,False,True,[],[]
take_half_area_damage_from_hit_%_chance,False,False,False,1,,False,False,<null>,<null>,False,-26160427,[],"<null, null>",False,False,True,[],[]
elemental_damage_taken_+%_if_not_hit_recently,False,False,False,1,,False,False,<null>,<null>,False,-1382591760,[],"<null, null>",False,False,True,[],[]
self_take_no_extra_damage_from_critical_strikes_if_have_been_crit_recently,False,False,False,4,,False,False,<null>,<null>,False,1090241242,[],"<null, null>",False,False,False,[],[]
have_been_crit_recently,False,False,False,4,,False,False,<null>,<null>,False,910045766,[],"<null, null>",False,False,False,[],[]
track_have_been_crit_recently,True,False,False,4,,False,True,<null>,<null>,False,2097232138,[],"<null, null>",False,False,False,"[<36, 0>]",[]
avoid_ailments_%_from_crit,False,False,False,1,,False,False,<null>,<null>,False,-579256571,[],"<11, 0>",False,False,True,[],[]
physical_damage_reduction_%_per_nearby_enemy,False,False,False,1,,False,False,<null>,<null>,False,586453566,[],"<null, null>",False,False,True,[],[]
movement_speed_+%_per_nearby_enemy,False,False,False,1,,False,False,<null>,<null>,False,-634136744,[],"<null, null>",False,False,True,[],[]
base_avoid_projectiles_%_chance,False,False,False,1,,False,False,<null>,<null>,False,-1735895327,[],"<null, null>",False,False,True,[],[]
prevent_projectile_chaining_%_chance,False,False,False,1,,False,False,<null>,<null>,False,-1057692155,[],"<null, null>",False,False,True,[],[]
avoid_chained_projectile_%_chance,False,False,False,1,,False,False,<null>,<null>,False,-596297105,[],"<null, null>",False,False,True,[],[]
cold_damage_taken_+%_if_have_been_hit_recently,False,False,False,1,,False,False,<null>,<null>,False,1524690065,[],"<null, null>",False,False,True,[],[]
reflect_chill_and_freeze_%_chance,False,False,False,1,,False,False,<null>,<null>,False,1268030882,[],"<null, null>",False,False,True,[],[]
virtual_self_take_no_extra_damage_from_critical_strikes,False,False,False,1,,False,True,<null>,<null>,False,-424561297,[],"<null, null>",False,False,True,"[<0, 0>]",[]
projectile_spread_radius_per_additional_projectile,True,False,False,3,,True,False,<null>,<null>,True,1428395638,[],"<null, null>",False,False,True,[],[]
trigger_cascade_number_of_spikes,True,False,False,3,,True,False,<null>,<null>,True,-1878792780,[],"<null, null>",False,False,True,[],[]
trigger_cascade_ms_between_spikes,True,False,False,3,,True,False,<null>,<null>,True,190896935,[],"<null, null>",False,False,True,[],[]
cast_on_trigger_cascade_event_%,True,False,False,1,,False,False,<null>,<null>,False,524518946,[],"<null, null>",True,False,True,[],[]
trigger_cascade_behaviour_variation,True,False,False,3,,True,False,<null>,<null>,True,755484445,[],"<null, null>",False,False,False,[],[]
garukhan_number_of_tornadoes,True,False,False,3,,False,False,<null>,<null>,False,-817035934,[],"<null, null>",False,False,True,[],[]
map_pack_subindex_override,True,False,False,3,,False,False,<null>,<null>,False,-233605577,[],"<null, null>",False,False,False,[],[]
map_boss_override,True,False,False,3,,False,False,<null>,<null>,False,615984608,[],"<null, null>",False,False,False,[],[]
map_daily_mission_master_level,False,False,False,2,,False,False,<null>,<null>,False,333167665,[],"<null, null>",False,False,False,[],[]
number_of_nearby_enemies,False,False,False,3,,False,False,<null>,<null>,False,-57379701,[],"<null, null>",False,False,True,[],[]
track_number_of_nearby_enemies,True,False,False,4,,False,True,<null>,<null>,False,-1699793910,[],"<null, null>",False,False,False,"[<36, 0>]",[]
volatile_flameblood_spawn_monster_on_death_variation,True,False,False,3,,False,False,<null>,<null>,False,-705773090,[],"<null, null>",False,False,False,[],[]
hit_and_poison_damage_+%,False,False,False,1,,False,False,<null>,<null>,False,341119327,[],"<null, null>",False,False,True,[],[]
hit_and_poison_damage_+%_per_poison_on_enemy,True,False,False,1,,False,False,<null>,<null>,False,-1424441928,[],"<null, null>",False,False,True,[],[]
attack_minimum_added_physical_damage_with_weapons,False,False,False,3,,False,False,<null>,<null>,True,-700914963,[],"<null, null>",False,False,True,[],[]
attack_maximum_added_physical_damage_with_weapons,False,False,False,3,,False,False,<null>,<null>,True,1542889918,[],"<null, null>",False,False,True,[],[]
trigger_on_projectile_loop_count,True,False,False,3,,False,False,<null>,<null>,False,1160688638,[],"<null, null>",False,False,True,[],[]
trigger_on_projectile_death,True,False,False,4,,False,False,<null>,<null>,False,-61946445,[],"<null, null>",False,False,False,[],[]
base_number_of_beast_minions_allowed,False,False,False,3,,False,False,<null>,<null>,True,-1510199737,[],"<null, null>",False,False,True,[],[]
number_of_beast_minions_allowed,True,False,False,3,,True,True,<null>,<null>,True,-1276127449,[],"<null, null>",False,False,True,"[<33, 0>]",[]
local_display_grants_summon_beast_companion,False,True,False,3,,False,False,<null>,<null>,False,-125823947,[],"<null, null>",False,False,False,[],[]
molten_shell_explosion_cooldown_ms,False,False,False,3,,False,False,<null>,<null>,False,1110401074,[],"<null, null>",False,False,True,[],[]
from_code_active_skill_hit_and_ailment_damage_+%_final,True,False,False,1,,False,False,<null>,<null>,False,735908224,[],"<null, null>",True,False,True,[],[]
tornado_movement_velocity_+%,True,False,False,1,,True,False,<null>,<null>,True,1626764054,[],"<null, null>",False,False,True,[],[]
monster_aggro_radius_+%,True,False,False,1,,False,False,<null>,<null>,False,-2049279958,[],"<null, null>",False,False,True,[],[]
ground_ice_art_variation,True,False,False,3,,True,False,<null>,<null>,True,1948564461,[],"<null, null>",False,False,False,[],[]
virtual_additional_projectiles_fire_parallel_x_dist,True,False,False,3,,True,True,<null>,<null>,True,-1264868267,[],"<null, null>",False,False,True,"[<32, 0>]",[]
additional_projectiles_fire_parallel_y_dist,True,False,False,3,,True,False,<null>,<null>,True,107325740,[],"<null, null>",False,False,True,[],[]
from_code_active_skill_ailment_damage_+%_final,True,False,False,1,,False,False,<null>,<null>,False,-1320212580,[],"<null, null>",True,False,True,[],[]
flameblast_ailment_damage_+%_final_per_stack,True,False,False,1,,False,False,<null>,<null>,True,-1264071777,[],"<null, null>",False,False,True,[],[]
trigger_cascade_A,True,False,False,3,,True,False,<null>,<null>,True,-1100135230,[],"<null, null>",False,False,True,[],[]
trigger_cascade_B,True,False,False,3,,True,False,<null>,<null>,True,1003475518,[],"<null, null>",False,False,True,[],[]
trigger_cascade_C,True,False,False,3,,True,False,<null>,<null>,True,1411930044,[],"<null, null>",False,False,True,[],[]
trigger_cascade_D,True,False,False,3,,True,False,<null>,<null>,True,-1169103210,[],"<null, null>",False,False,True,[],[]
trigger_cascade_angle,True,False,False,3,,True,False,<null>,<null>,True,120209148,[],"<null, null>",False,False,True,[],[]
local_use_skill_on_hit_%,False,True,True,1,,False,False,<6206>,<6207>,False,201788478,[],"<null, null>",False,False,True,[],[]
main_hand_use_skill_on_hit_%,False,True,False,1,,False,False,<null>,<null>,False,-1510061573,[],"<null, null>",False,False,True,[],[]
off_hand_use_skill_on_hit_%,False,True,False,1,,False,False,<null>,<null>,False,-233110518,[],"<null, null>",False,False,True,[],[]
skill_has_trigger_from_unique_item,True,False,False,4,,False,False,<null>,<null>,True,370839928,[],"<null, null>",True,False,False,[],[]
local_display_use_level_X_abyssal_cry_on_hit,False,False,False,3,,False,False,<null>,<null>,False,518101500,[],"<null, null>",False,False,False,[],[]
accelerate_min,True,False,False,3,,False,False,<null>,<null>,False,769672712,[],"<null, null>",False,False,True,[],[]
accelerate_max,True,False,False,3,,False,False,<null>,<null>,False,322342800,[],"<null, null>",False,False,True,[],[]
accelerate_time,True,False,False,3,,False,False,<null>,<null>,False,-307307292,[],"<null, null>",False,False,True,[],[]
skill_is_minion_skill,True,False,False,4,,False,False,<null>,<null>,False,-1869809491,[],"<null, null>",True,False,False,[],[]
minion_skill_mana_cost_+%,False,False,False,1,,False,False,<null>,<null>,False,1268004823,[],"<12, 0>",True,False,True,[],[]
local_display_grants_skill_doryanis_touch_level,False,True,False,3,,False,False,<null>,<null>,False,1390916664,[],"<null, null>",False,False,False,[],[]
trigger_cascade_target_variation,True,False,False,3,,True,False,<null>,<null>,True,1158650549,[],"<null, null>",False,False,False,[],[]
trigger_cascade_number_of_arms,True,False,False,3,,True,False,<null>,<null>,True,386763352,[],"<null, null>",False,False,True,[],[]
trigger_cascade_angle_between_arms,True,False,False,3,,True,False,<null>,<null>,True,1535339939,[],"<null, null>",False,False,True,[],[]
support_ruthless_big_hit_max_count,True,False,False,1,,False,False,<null>,<null>,True,-1677110596,[],"<null, null>",False,False,True,[],[]
melee_damage_+%_final_from_ruthless_blow,True,False,False,1,,False,False,<null>,<null>,False,1182628727,[],"<null, null>",False,False,True,[],[]
stun_base_duration_override_ms,True,False,False,3,,False,False,<null>,<null>,False,-48783586,[],"<null, null>",False,False,True,[],[]
support_ruthless_big_hit_stun_base_duration_override_ms,True,False,False,3,,False,False,<null>,<null>,True,-926587423,[],"<null, null>",False,False,True,[],[]
support_ruthless_big_hit_damage_+%_final,True,False,False,1,,False,False,<null>,<null>,True,-511633058,[],"<null, null>",False,False,True,[],[]
support_scion_onslaught_on_killing_blow_%_chance,True,False,False,1,,False,False,<null>,<null>,True,-1278687840,[],"<null, null>",False,False,True,[],[]
support_scion_onslaught_on_killing_blow_duration_ms,False,False,False,3,,False,False,<null>,<null>,False,1870393808,[],"<null, null>",False,False,True,[],[]
support_arcane_surge_gain_buff_on_mana_use_threshold,True,False,False,3,,False,False,<null>,<null>,True,1837180803,[],"<null, null>",False,False,True,[],[]
support_arcane_surge_cast_speed_+%,True,False,False,1,,False,False,<null>,<null>,True,-187291727,[],"<null, null>",False,False,True,[],[]
spell_damage_+%_final_from_arcane_surge,False,False,False,1,,False,False,<null>,<null>,False,-1043019921,[],"<null, null>",False,False,True,[],[]
support_arcane_surge_duration_ms,True,False,False,3,,False,True,<null>,<null>,True,-95336569,[],"<null, null>",False,False,True,"[<34, 0>]",[]
support_arcane_surge_base_duration_ms,False,False,False,3,,False,False,<null>,<null>,False,418554872,[],"<null, null>",True,False,True,[],[]
support_arcane_surge_mana_regeneration_rate_+%,True,False,False,1,,False,False,<null>,<null>,True,1334967487,[],"<null, null>",False,False,True,[],[]
hidden_monster_can_have_auras,True,False,False,4,,False,False,<null>,<null>,False,957180138,[],"<null, null>",False,False,False,[],[]
projectile_number_of_targets_to_pierce,True,False,False,3,,True,True,<null>,<null>,True,1856646417,[],"<null, null>",False,False,True,"[<32, 0>]",[]
arrow_number_of_targets_to_pierce,True,False,False,3,,True,True,<null>,<null>,True,2076261880,[],"<null, null>",False,False,True,"[<32, 0>]",[]
projectile_base_number_of_targets_to_pierce,True,False,False,3,,False,False,<null>,<null>,True,193423113,[],"<6, 0>",False,False,True,[],[]
arrow_base_number_of_targets_to_pierce,False,False,False,3,,False,False,<null>,<null>,True,-1450168904,[],"<null, null>",False,False,True,[],[]
arrows_always_pierce,True,False,False,4,,True,True,<null>,<null>,True,1461636431,[],"<null, null>",False,False,False,"[<32, 0>]",[]
base_arrows_always_pierce,False,False,False,4,,False,False,<null>,<null>,False,-829772704,[],"<null, null>",False,False,False,[],[]
virtual_always_pierce,False,False,False,4,,True,True,<null>,<null>,True,-1705859625,[],"<null, null>",False,False,False,"[<32, 0>]",[]
support_ignite_prolif_ignite_damage_+%_final,False,False,False,1,,False,False,<null>,<null>,True,724688543,[],"<null, null>",False,False,True,[],[]
combined_ailment_all_damage_over_time_+%_final,False,False,False,1,,False,True,<null>,<null>,False,687673462,[],"<null, null>",False,False,True,"[<16, 0>]",[]
projectiles_always_pierce_you,True,False,False,4,,True,False,<null>,<null>,True,589139115,[],"<null, null>",False,False,False,[],[]
arrow_damage_+%_vs_pierced_targets,True,False,False,1,,False,False,<null>,<null>,False,2110716013,[],"<null, null>",False,False,True,[],[]
projectiles_pierce_x_additional_targets_while_you_have_phasing,False,False,False,3,,False,False,<null>,<null>,False,1266214888,[],"<null, null>",False,False,True,[],[]
quiver_projectiles_pierce_1_additional_target,False,False,False,4,,False,False,<null>,<null>,False,-560132395,[],"<null, null>",False,False,False,[],[]
quiver_projectiles_pierce_2_additional_targets,False,False,False,4,,False,False,<null>,<null>,False,-1766185642,[],"<null, null>",False,False,False,[],[]
quiver_projectiles_pierce_3_additional_targets,False,False,False,4,,False,False,<null>,<null>,False,-742032763,[],"<null, null>",False,False,False,[],[]
projectiles_pierce_all_nearby_targets,True,False,False,4,,True,False,<null>,<null>,True,-1064674097,[],"<null, null>",False,False,False,[],[]
projectiles_pierce_1_additional_target_per_10_stat_value,False,False,False,3,,False,False,<null>,<null>,False,233280155,[],"<null, null>",False,False,True,[],[]
projectiles_pierce_1_additional_target_per_15_stat_value,False,False,False,3,,False,False,<null>,<null>,False,308748314,[],"<null, null>",False,False,True,[],[]
talisman_implicit_projectiles_pierce_1_additional_target_per_10,False,False,False,3,,False,False,<null>,<null>,False,1387367751,[],"<null, null>",False,False,True,[],[]
blade_vortex_ailment_damage_+%_per_blade_final,True,False,False,1,,False,False,<null>,<null>,True,-292467247,[],"<null, null>",False,False,True,[],[]
bladefall_width_+%,True,False,False,1,,True,False,<null>,<null>,True,-198885548,[],"<null, null>",False,False,True,[],[]
lightning_strike_additional_pierce_per_10_old,True,False,False,3,,False,False,<null>,<null>,False,506104415,"[""lightning_strike"", ""vaal_new_lightning_strike"", ""vaal_lightning_strike""]","<null, null>",False,False,True,[],[]
lightning_strike_additional_pierce,True,False,False,3,,False,False,<null>,<null>,False,1279506854,"[""lightning_strike"", ""vaal_new_lightning_strike"", ""vaal_lightning_strike""]","<null, null>",False,False,True,[],[]
lightning_trap_additional_pierce_per_10_old,True,False,False,3,,False,False,<null>,<null>,False,1786050390,"[""lightning_projectile_trap"", ""vaal_lightning_projectile_trap""]","<null, null>",False,False,True,[],[]
lightning_trap_additional_pierce,True,False,False,3,,False,False,<null>,<null>,False,-1373121790,"[""lightning_projectile_trap"", ""vaal_lightning_projectile_trap""]","<null, null>",False,False,True,[],[]
support_poison_poison_damage_+%_final,True,False,False,1,,False,False,<null>,<null>,True,-439841876,[],"<null, null>",False,False,True,[],[]
attacks_chance_to_poison_%_on_max_frenzy_charges,True,False,False,1,,False,False,<null>,<null>,False,1255817372,[],"<null, null>",False,False,True,[],[]
chance_to_poison_%_vs_cursed_enemies,True,False,False,1,,False,False,<null>,<null>,False,-1407100137,[],"<null, null>",False,False,True,[],[]
chaos_damage_chance_to_poison_%,True,False,False,1,,False,False,<null>,<null>,True,-1086121427,[],"<null, null>",False,False,True,[],[]
virtual_chance_to_poison_on_hit_with_attacks_%,True,False,False,1,,False,True,<null>,<null>,False,-872255524,[],"<null, null>",False,False,True,"[<2, 0>]",[]
support_innervate_minimum_added_lightning_damage,True,False,False,3,,False,False,<null>,<null>,True,-966262468,[],"<null, null>",False,False,True,[],[]
support_innervate_maximum_added_lightning_damage,True,False,False,3,,False,False,<null>,<null>,True,1189408032,[],"<null, null>",False,False,True,[],[]
support_innervate_buff_duration_ms,True,True,False,3,,False,True,<null>,<null>,True,-691863087,[],"<null, null>",False,False,True,"[<34, 0>]",[]
support_innervate_buff_base_duration_ms,False,False,False,3,,False,False,<null>,<null>,False,1288323430,[],"<null, null>",True,False,True,[],[]
local_unique_jewel_spark_projectiles_nova_with_40_int_in_radius,False,True,False,3,,False,False,<null>,<null>,False,1384753876,[],"<null, null>",False,False,True,[],[]
spark_projectiles_nova,True,False,False,3,,False,False,<null>,<null>,False,1162818849,"[""spark"", ""vaal_spark""]","<null, null>",False,False,True,[],[]
local_unique_jewel_spark_number_of_additional_projectiles_with_40_int_in_radius,False,True,False,3,,False,False,<null>,<null>,False,-48883406,[],"<null, null>",False,False,True,[],[]
spark_number_of_additional_projectiles,True,False,False,3,,False,False,<null>,<null>,False,-937081041,"[""spark"", ""vaal_spark""]","<null, null>",False,False,True,[],[]
local_unique_jewel_blight_hinder_enemy_chaos_damage_taken_+%_with_40_int_in_radius,False,True,False,1,,False,False,<null>,<null>,False,-1638945353,[],"<null, null>",False,False,True,[],[]
blight_hinder_enemy_chaos_damage_taken_+%,True,False,False,1,,False,False,<null>,<null>,False,-1415908938,"[""blight_channel"", ""vaal_blight""]","<null, null>",False,False,True,[],[]
local_unique_jewel_blight_hinder_duration_+%_with_40_int_in_radius,False,True,False,1,,False,False,<null>,<null>,False,-746629212,[],"<null, null>",False,False,True,[],[]
local_unique_jewel_split_arrow_projectiles_fire_in_parallel_x_dist_with_40_dex_in_radius,False,True,False,3,,False,False,<null>,<null>,False,526569486,[],"<null, null>",False,False,True,[],[]
split_arrow_projectiles_fire_in_parallel_x_dist,True,False,False,3,,False,False,<null>,<null>,False,522528963,"[""split_arrow"", ""vaal_split_arrow""]","<null, null>",False,False,True,[],[]
local_unique_jewel_split_arrow_projectiles_fire_in_parallel_y_dist_with_40_dex_in_radius,False,True,False,3,,False,False,<null>,<null>,False,-191508069,[],"<null, null>",False,False,True,[],[]
split_arrow_projectiles_fire_in_parallel_y_dist,True,False,False,3,,False,False,<null>,<null>,False,1016000238,"[""split_arrow"", ""vaal_split_arrow""]","<null, null>",False,False,True,[],[]
local_unique_jewel_fire_trap_number_of_additional_traps_to_throw_with_40_dex_in_radius,False,True,False,3,,False,False,<null>,<null>,False,924590466,[],"<null, null>",False,False,True,[],[]
fire_trap_number_of_additional_traps_to_throw,True,False,False,3,,False,False,<null>,<null>,False,-666483352,"[""trap_ground_fire""]","<null, null>",False,False,True,[],[]
piercing_projectiles_critical_strike_chance_+%,True,False,False,1,,False,False,<null>,<null>,False,-835925883,[],"<null, null>",False,False,True,[],[]
arrow_damage_+50%_vs_pierced_targets,True,False,False,4,,False,False,<null>,<null>,False,1862767183,[],"<null, null>",False,False,False,[],[]
arrows_pierce_additional_target,False,False,False,4,,False,False,<null>,<null>,False,-2115616189,[],"<null, null>",False,False,False,[],[]
ice_shot_additional_pierce_per_10_old,True,False,False,3,,False,False,<null>,<null>,False,-1170781659,"[""ice_shot"", ""vaal_ice_shot""]","<null, null>",False,False,True,[],[]
local_unique_jewel_ice_shot_additional_pierce_per_10_old_with_40_dex_in_radius,True,True,False,3,,False,False,<null>,<null>,False,1305731924,[],"<null, null>",False,False,True,[],[]
virtual_cooldown_modifier_ms,True,False,False,3,,True,True,<null>,<null>,True,419689227,[],"<null, null>",False,False,True,"[<1, 0>]",[]
base_cooldown_modifier_ms,False,False,False,3,,False,False,<null>,<null>,False,-927009867,[],"<null, null>",True,False,True,[],[]
summon_skeletons_cooldown_modifier_ms,True,False,False,3,,False,False,<null>,<null>,False,-1567493174,"[""summon_skeletons""]","<null, null>",True,False,True,[],[]
trigger_cascade_use_contact_points,True,False,False,4,,True,False,<null>,<null>,True,-1302927269,[],"<null, null>",False,False,False,[],[]
arrows_pierce_1_additional_target_per_10_stat_value,False,False,False,3,,False,False,<null>,<null>,False,843584640,[],"<null, null>",False,False,True,[],[]
summon_skeletons_additional_warrior_skeleton_%_chance,False,False,False,1,,False,False,<null>,<null>,False,-224397529,[],"<null, null>",False,False,True,[],[]
map_spawn_harbingers,True,False,False,4,,False,False,<null>,<null>,False,-387478493,[],"<null, null>",False,False,False,[],[]
map_num_extra_harbingers,True,False,False,3,,False,False,<null>,<null>,False,-1198502496,[],"<null, null>",False,False,True,[],[]
map_packs_are_lunaris,True,False,False,4,,False,False,<null>,<null>,False,-1972706583,[],"<null, null>",False,False,False,[],[]
map_packs_are_solaris,True,False,False,4,,False,False,<null>,<null>,False,1232608467,[],"<null, null>",False,False,False,[],[]
map_packs_are_ghosts,True,False,False,4,,False,False,<null>,<null>,False,191055752,[],"<null, null>",False,False,False,[],[]
skeletal_chains_no_minions_radius_+,False,False,False,3,,False,False,<null>,<null>,True,1814919094,[],"<null, null>",False,False,True,[],[]
skeletal_chains_no_minions_targets_self,False,False,False,4,,False,False,<null>,<null>,True,-1642552348,[],"<null, null>",False,False,False,[],[]
ice_shot_pierce_+,True,False,False,3,,False,False,<null>,<null>,False,2031537548,"[""ice_shot"", ""vaal_ice_shot""]","<null, null>",False,False,True,[],[]
local_unique_jewel_ice_shot_pierce_+_with_40_dex_in_radius,False,True,False,3,,False,False,<null>,<null>,False,1377043333,[],"<null, null>",False,False,True,[],[]
non_damaging_ailment_effect_+%,False,False,False,1,,False,False,<null>,<null>,True,565791412,[],"<2, 0>",False,False,True,[],[]
bleeding_stacks_up_to_x_times,True,False,False,3,,False,False,<null>,<null>,False,960400375,[],"<null, null>",False,False,True,[],[]
energy_shield_recharge_start_when_stunned,True,False,False,4,,True,False,<null>,<null>,True,1514386946,[],"<null, null>",False,False,False,[],[]
no_extra_bleed_damage_while_target_is_moving,False,False,False,4,,False,False,<null>,<null>,False,-1791769207,[],"<null, null>",False,False,False,[],[]
track_which_enemies_hit_index,False,False,False,3,,False,False,<null>,<null>,False,-680276419,[],"<null, null>",True,False,False,[],[]
track_skill_used_index,False,False,False,3,,False,False,<null>,<null>,False,-1068789166,[],"<null, null>",False,False,False,[],[]
skill_behaviour_variation,True,False,False,3,,True,False,<null>,<null>,True,563914950,[],"<null, null>",True,False,False,[],[]
trigger_skill_restriction,False,False,False,3,,False,False,<null>,<null>,False,338532669,[],"<null, null>",True,False,True,[],[]
